id,loan_amnt_USD,loan_amnt_EUR,funded_amnt_USD,funded_amnt_EUR,int_rate,installment_USD,installment_EUR,total_pymnt_USD,total_pymnt_EUR,exchange_rate,issue_date,loan_status,term_months,sub_grade,verification_status,state_address
46116752.0,12000.0,10796.879969032654,12000.0,10796.879969032654,0.28989999771118163,382.54998779296875,344.1955250296325,3412.3798828125,3070.2546669556896,1.1114321947097778,4.0,1.0,36.0,7.0,0.0,1.0
46116992.0,35000.0,31490.899909678574,10000.0,8997.399974193877,0.28989999771118163,322.6300048828125,290.2831197606788,2892.570068359375,2602.5609858410626,1.1114321947097778,4.0,1.0,36.0,8.0,1.0,3.0
46117648.0,12000.0,10796.879969032654,12000.0,10796.879969032654,0.28989999771118163,367.19000244140625,330.37553184905585,3300.449951171875,2969.5468305502013,1.1114321947097778,4.0,1.0,36.0,2.0,0.0,0.0
46124120.0,3850.0,3463.998990064643,3850.0,3463.998990064643,0.16549999237060548,136.41000366210938,122.73353634292496,3881.860107421875,3492.664803034182,1.1114321947097778,4.0,1.0,36.0,17.0,1.0,1.0
46124200.0,25000.0,22493.499935484695,25000.0,22493.499935484695,0.13989999771118164,1372.969970703125,1235.3159978973265,5214.7900390625,4691.955176288743,1.1114321947097778,4.0,1.0,60.0,14.0,1.0,1.0
46125084.0,35000.0,31490.899909678574,35000.0,31490.899909678574,0.28989999771118163,1115.77001953125,1003.9029144936771,10006.26953125,9003.040922224574,1.1114321947097778,4.0,1.0,36.0,10.0,1.0,2.0
46125464.0,28000.0,25323.6293266683,28000.0,25323.6293266683,0.28989999771118163,876.0,792.2678317914797,7859.4501953125,7108.207266339447,1.1056866943836212,0.0,1.0,36.0,5.0,1.0,3.0
46134348.0,5000.0,4498.6999870969385,5000.0,4498.6999870969385,0.16989999771118164,178.24000549316406,160.3696620824511,5292.919921875,4762.251756848838,1.1114321947097778,4.0,1.0,36.0,18.0,1.0,0.0
46134508.0,35000.0,31490.899909678574,9600.0,8637.503975226122,0.28989999771118163,316.7099914550781,284.9566468944863,2838.090087890625,2553.543168354701,1.1114321947097778,4.0,1.0,36.0,10.0,1.0,1.0
46134648.0,10150.0,9132.360973806786,10150.0,9132.360973806786,0.28989999771118163,340.489990234375,306.35246293480395,10770.849609375,9690.964199743676,1.1114321947097778,4.0,1.0,36.0,12.0,0.0,1.0
46134820.0,1800.0,1619.531995354898,1800.0,1619.531995354898,0.13989999771118164,61.52000045776367,55.35200505310902,490.760009765625,441.55640992006215,1.1114321947097778,4.0,1.0,36.0,15.0,0.0,4.0
46135000.0,35000.0,31933.300588066133,35000.0,31933.300588066133,0.16989999771118164,1247.6800537109375,1138.3583483681675,36730.25,33511.9461121376,1.0960345268249512,5.0,1.0,60.0,18.0,1.0,1.0
46135228.0,3500.0,3149.0899909678574,3500.0,3149.0899909678574,0.17569999694824218,125.77999877929688,113.16929577709517,1002.8200073242188,902.277270802003,1.1114321947097778,4.0,1.0,36.0,19.0,1.0,0.0
46135268.0,8000.0,7197.919979355102,8000.0,7197.919979355102,0.28989999771118163,250.2899932861328,225.19591791336373,1998.81005859375,1798.409356960987,1.1114321947097778,4.0,1.0,36.0,5.0,0.0,2.0
46144276.0,12000.0,10796.879969032654,12000.0,10796.879969032654,0.13989999771118164,279.1600036621094,251.17142097454257,2214.6298828125,1992.5910850466178,1.1114321947097778,4.0,1.0,60.0,14.0,0.0,2.0
46144312.0,4500.0,4048.829988387245,4500.0,4048.829988387245,0.28989999771118163,141.38999938964844,127.21423768596952,1268.4200439453125,1141.2482470660552,1.1114321947097778,4.0,1.0,36.0,6.0,1.0,3.0
46145072.0,23975.0,21874.310902825302,23975.0,21874.310902825302,0.13329999923706054,1372.969970703125,1252.670364938607,6475.2900390625,5907.925234636952,1.0960345268249512,5.0,1.0,36.0,13.0,1.0,2.0
46154152.0,35000.0,31490.899909678574,10000.0,8997.399974193877,0.16549999237060548,354.29998779296875,318.77787010253485,3199.39990234375,2878.628059878355,1.1114321947097778,4.0,1.0,36.0,17.0,1.0,3.0
46154172.0,35000.0,31490.899909678574,14000.0,12596.35996387143,0.28989999771118163,461.8699951171875,415.56290821483094,3685.989990234375,3316.4326243013656,1.1114321947097778,4.0,1.0,36.0,10.0,0.0,4.0
46154332.0,11000.0,9897.139971613266,11000.0,9897.139971613266,0.17569999694824218,395.30999755859375,355.6762161832273,41913.62109375,37711.36133472782,1.1114321947097778,4.0,1.0,36.0,19.0,1.0,3.0
46154464.0,7200.0,6478.127981419592,7200.0,6478.127981419592,0.14649999618530274,248.36000061035156,223.45942630823686,7879.2900390625,7089.312399412702,1.1114321947097778,4.0,1.0,60.0,15.0,1.0,2.0
46154888.0,14900.0,13406.125961548878,14900.0,13406.125961548878,0.28989999771118163,499.82000732421875,449.70805210005096,4487.8798828125,4037.9250341802413,1.1114321947097778,4.0,1.0,36.0,12.0,1.0,2.0
46155392.0,9025.0,8120.153476709975,9025.0,8120.153476709975,0.13989999771118164,308.4100036621094,277.48881589905966,2761.659912109375,2484.775882194516,1.1114321947097778,4.0,1.0,60.0,14.0,1.0,4.0
46155556.0,18000.0,16195.31995354898,18000.0,16195.31995354898,0.28989999771118163,382.3599853515625,344.024572233492,3073.860107421875,2765.674885119317,1.1114321947097778,4.0,1.0,60.0,8.0,0.0,1.0
46155768.0,12225.0,10999.321468452015,12225.0,10999.321468452015,0.19520000457763673,320.6400146484375,288.4926459523376,2551.860107421875,2296.0106064663964,1.1114321947097778,4.0,1.0,60.0,23.0,1.0,2.0
46165068.0,27575.0,24810.330428839618,27575.0,24810.330428839618,0.1825,1000.3699951171875,900.0728968251713,8947.41015625,8050.342790894579,1.1114321947097778,4.0,1.0,36.0,21.0,1.0,2.0
46165168.0,12000.0,10796.879969032654,12000.0,10796.879969032654,0.28989999771118163,242.69000244140625,218.35790217034207,41913.62109375,37711.36133472782,1.1114321947097778,4.0,1.0,60.0,5.0,1.0,2.0
46165248.0,14000.0,12661.81466333415,14000.0,12661.81466333415,0.28989999771118163,313.4800109863281,283.51612855491715,2498.280029296875,2259.4827648618602,1.1056866943836212,0.0,1.0,60.0,11.0,0.0,3.0
46174680.0,15600.0,14233.128262109476,15600.0,14233.128262109476,0.19520000457763673,409.1499938964844,373.3002783057674,3256.280029296875,2970.9648278415402,1.0960345268249512,5.0,1.0,60.0,23.0,1.0,0.0
46174780.0,35000.0,31490.899909678574,7700.0,6927.997980129286,0.16549999237060548,272.80999755859375,245.45806649935233,2441.1298828125,2196.382194462109,1.1114321947097778,4.0,1.0,36.0,17.0,1.0,1.0
46175060.0,7500.0,6748.049980645408,7500.0,6748.049980645408,0.28989999771118163,245.50999450683594,220.89516182401448,1976.6099853515625,1778.4350631193508,1.1114321947097778,4.0,1.0,36.0,9.0,1.0,2.0
46175132.0,25000.0,22493.499935484695,25000.0,22493.499935484695,0.28989999771118163,759.760009765625,683.5864692258775,6821.3701171875,6137.4595316349705,1.1114321947097778,4.0,1.0,36.0,1.0,0.0,3.0
46184396.0,10000.0,8997.399974193877,10000.0,8997.399974193877,0.28989999771118163,318.7900085449219,286.8281214655346,2984.02001953125,2684.8421646724482,1.1114321947097778,4.0,1.0,36.0,7.0,0.0,2.0
46185632.0,15000.0,13685.700252028342,15000.0,13685.700252028342,0.28989999771118163,478.19000244140625,436.29100246198584,3817.8798828125,3483.357311628065,1.0960345268249512,5.0,1.0,36.0,7.0,1.0,3.0
46194520.0,24000.0,21593.75993806531,24000.0,21593.75993806531,0.28989999771118163,774.2999877929688,696.6686690186777,6942.06005859375,6246.049099204376,1.1114321947097778,4.0,1.0,36.0,8.0,1.0,4.0
46194536.0,16000.0,14395.839958710205,16000.0,14395.839958710205,0.28989999771118163,352.1300048828125,316.82544968455073,2796.5400390625,2516.158927529308,1.1114321947097778,4.0,1.0,60.0,10.0,0.0,3.0
46194884.0,7200.0,6478.127981419592,7200.0,6478.127981419592,0.28989999771118163,225.25999450683594,202.67542687627187,2024.1800537109375,1821.2357563022551,1.1114321947097778,4.0,1.0,36.0,5.0,0.0,2.0
46194952.0,20000.0,17994.799948387754,20000.0,17994.799948387754,0.28989999771118163,645.25,580.5572333348599,5796.14990234375,5215.027898177151,1.1114321947097778,4.0,1.0,36.0,36.0,1.0,4.0
46195096.0,3725.0,3351.5314903872195,3725.0,3351.5314903872195,0.23989999771118165,146.1300048828125,131.47901021615684,1193.8599853515625,1074.1635801393252,1.1114321947097778,4.0,1.0,36.0,27.0,1.0,2.0
46195496.0,5000.0,4498.6999870969385,5000.0,4498.6999870969385,0.28989999771118163,159.39999389648438,143.41855009707328,1429.510009765625,1286.1873324975124,1.1114321947097778,4.0,1.0,36.0,7.0,0.0,4.0
46204936.0,25000.0,22493.499935484695,25000.0,22493.499935484695,0.28989999771118163,771.02001953125,693.7175503833432,41913.62109375,37711.36133472782,1.1114321947097778,4.0,1.0,36.0,4.0,1.0,3.0
46204960.0,7000.0,6298.179981935715,68616520.0,61737027.52772737,0.28989999771118163,215.1199951171875,193.55206385159698,1930.8800048828125,1737.2899706104092,1.1114321947097778,4.0,1.0,36.0,3.0,1.0,2.0
46205484.0,25600.0,23356.928430128373,25600.0,23356.928430128373,0.28989999771118163,533.530029296875,486.78213709419543,4255.2001953125,3882.3596256946225,1.0960345268249512,5.0,1.0,60.0,7.0,1.0,2.0
46205528.0,35000.0,31933.300588066133,21600.0,19707.408362920814,0.28989999771118163,439.8399963378906,401.30122324890766,3499.090087890625,3192.4998731809737,1.0960345268249512,5.0,1.0,60.0,6.0,1.0,2.0
46205624.0,12000.0,10852.983997143558,12000.0,10852.983997143558,0.28989999771118163,377.0400085449219,341.00076491840895,3035.409912109375,2745.2712667411647,1.1056866943836212,0.0,1.0,36.0,6.0,0.0,1.0
46205892.0,20000.0,17994.799948387754,20000.0,17994.799948387754,0.28989999771118163,447.8299865722656,402.93055096285474,4016.81005859375,3614.0846717533113,1.1114321947097778,4.0,1.0,60.0,11.0,1.0,2.0
46206016.0,2300.0,2069.4019940645917,2300.0,2069.4019940645917,0.17569999694824218,82.66000366210938,74.37251148163287,669.27001953125,602.1690056459205,1.1114321947097778,4.0,1.0,36.0,19.0,1.0,4.0
46214484.0,15000.0,13496.099961290816,15000.0,13496.099961290816,0.13329999923706054,507.79998779296875,456.88795970641087,4051.2900390625,3645.107689291285,1.1114321947097778,4.0,1.0,36.0,15.0,1.0,3.0
46215096.0,35000.0,31490.899909678574,15000.0,13496.099961290816,0.13989999771118164,512.5999755859375,461.20670071086965,4089.139892578125,3679.162716395758,1.1114321947097778,4.0,1.0,36.0,14.0,1.0,4.0
46224156.0,24000.0,21593.75993806531,24000.0,21593.75993806531,0.28989999771118163,774.2999877929688,696.6686690186777,6181.080078125,5561.364973541216,1.1114321947097778,4.0,1.0,36.0,8.0,1.0,2.0
46224328.0,12000.0,10796.879969032654,68616520.0,61737027.52772737,0.28989999771118163,382.54998779296875,344.1955250296325,3436.840087890625,3092.2624918095594,1.1114321947097778,4.0,1.0,36.0,7.0,1.0,2.0
46224448.0,24000.0,21897.12040324535,24000.0,21897.12040324535,0.16989999771118164,1372.969970703125,1252.670364938607,4725.41015625,4311.369797755195,1.0960345268249512,5.0,1.0,60.0,18.0,1.0,4.0
46224608.0,23625.0,21256.357439033036,23625.0,21256.357439033036,0.28989999771118163,787.969970703125,708.9680994069847,6400.5400390625,5758.821878228782,1.1114321947097778,4.0,0.0,36.0,11.0,1.0,2.0
46234588.0,4600.0,4138.803988129183,4600.0,4138.803988129183,0.1825,166.8800048828125,150.14861516260913,1497.260009765625,1347.144717322676,1.1114321947097778,4.0,1.0,36.0,21.0,0.0,3.0
46234824.0,5000.0,4498.6999870969385,5000.0,4498.6999870969385,0.15609999656677245,174.8300018310547,157.3015453963047,1569.1300048828125,1411.8090265439457,1.1114321947097778,4.0,1.0,36.0,16.0,1.0,2.0
46234836.0,16000.0,14395.839958710205,16000.0,14395.839958710205,0.1884000015258789,413.6499938964844,372.1774444409526,3706.10009765625,3334.5264923012273,1.1114321947097778,4.0,1.0,60.0,22.0,1.0,1.0
46244272.0,7200.0,6478.127981419592,7200.0,6478.127981419592,0.28989999771118163,229.52999877929688,206.51732050935664,2058.429931640625,1852.0517413823266,1.1114321947097778,4.0,1.0,36.0,7.0,1.0,1.0
46244336.0,32000.0,28791.67991742041,68616520.0,61737027.52772737,0.28989999771118163,1032.4000244140625,928.8915953020845,9256.080078125,8328.065465605834,1.1114321947097778,4.0,1.0,36.0,8.0,1.0,2.0
46244496.0,17500.0,15745.449954839287,17500.0,15745.449954839287,0.16549999237060548,430.70001220703125,387.5180278716846,3867.989990234375,3480.1853038316945,1.1114321947097778,4.0,1.0,60.0,17.0,1.0,2.0
46244568.0,7800.0,7017.971979871225,7800.0,7017.971979871225,0.28989999771118163,240.55999755859375,216.44145158257706,2159.0400390625,1942.5746791744486,1.1114321947097778,4.0,1.0,36.0,4.0,0.0,3.0
46245264.0,7000.0,6298.179981935715,68616520.0,61737027.52772737,0.28989999771118163,214.1999969482422,192.72430470144428,1922.8299560546875,1730.0470196985661,1.1114321947097778,4.0,1.0,36.0,2.0,1.0,2.0
46245604.0,32000.0,28941.290659049486,32000.0,28941.290659049486,0.28989999771118163,983.4000244140625,889.402060646367,7855.31982421875,7104.471695390886,1.1056866943836212,0.0,1.0,36.0,3.0,1.0,1.0
46254200.0,18000.0,16195.31995354898,18000.0,16195.31995354898,0.28989999771118163,555.1300048828125,499.47266916068645,6032.330078125,5427.528648925083,1.1114321947097778,4.0,1.0,36.0,4.0,1.0,4.0
46254948.0,2200.0,1979.4279943226531,2200.0,1979.4279943226531,0.28989999771118163,79.06999969482422,71.14244132137213,2351.949951171875,2116.143442997912,1.1114321947097778,4.0,1.0,36.0,19.0,0.0,1.0
46255264.0,7200.0,6478.127981419592,7200.0,6478.127981419592,0.28989999771118163,241.52999877929688,217.3142004783893,1927.1600341796875,1733.9429641795793,1.1114321947097778,4.0,0.0,36.0,12.0,1.0,1.0
46264352.0,28000.0,25192.71992774286,28000.0,25192.71992774286,0.28989999771118163,570.1599731445312,512.9957327656988,5118.72021484375,4605.517312894083,1.1114321947097778,4.0,1.0,60.0,6.0,1.0,1.0
46264540.0,25000.0,22809.50042004724,25000.0,22809.50042004724,0.16989999771118164,891.2000122070312,813.1130821112953,7082.41015625,6461.849497357248,1.0960345268249512,5.0,1.0,36.0,18.0,0.0,2.0
46264664.0,11200.0,10077.087971097144,11200.0,10077.087971097144,0.28989999771118163,350.3999938964844,315.26888960417637,3148.68994140625,2833.0022797553115,1.1114321947097778,4.0,1.0,36.0,5.0,0.0,2.0
46274720.0,3200.0,2879.167991742041,3200.0,2879.167991742041,0.17569999694824218,115.0,103.4700997032296,916.8800048828125,824.95361322715,1.1114321947097778,4.0,1.0,36.0,19.0,0.0,4.0
46274912.0,17600.0,15835.423954581225,17600.0,15835.423954581225,0.28989999771118163,580.6300048828125,522.4160390948808,5203.1201171875,4681.455280811046,1.1114321947097778,4.0,1.0,36.0,10.0,0.0,4.0
46275020.0,20000.0,17994.799948387754,68616520.0,61737027.52772737,0.28989999771118163,407.260009765625,366.4281201355433,3248.989990234375,2923.2462454290935,1.1114321947097778,4.0,1.0,60.0,6.0,1.0,2.0
46275288.0,13625.0,12258.957464839159,13625.0,12258.957464839159,0.17569999694824218,489.6499938964844,440.5576842448261,4380.25,3941.0861236962733,1.1114321947097778,4.0,0.0,36.0,19.0,1.0,4.0
46284264.0,17250.0,15520.51495548444,17250.0,15520.51495548444,0.28989999771118163,569.0900268554688,512.0330592943387,18196.599609375,16372.208485580695,1.1114321947097778,4.0,1.0,36.0,10.0,0.0,4.0
46284628.0,14000.0,12596.35996387143,14000.0,12596.35996387143,0.28989999771118163,461.8699951171875,415.56290821483094,14871.5498046875,13380.528182891829,1.1114321947097778,4.0,1.0,36.0,10.0,1.0,3.0
46285172.0,18000.0,16195.31995354898,18000.0,16195.31995354898,0.16989999771118164,447.25,402.4087138458212,3113.760009765625,2801.574423151116,1.1114321947097778,4.0,0.0,60.0,18.0,1.0,2.0
46285684.0,10000.0,8997.399974193877,10000.0,8997.399974193877,0.1825,255.3000030517578,229.70362408695826,41913.62109375,37711.36133472782,1.1114321947097778,4.0,1.0,60.0,21.0,0.0,2.0
46295184.0,11000.0,9897.139971613266,11000.0,9897.139971613266,0.28989999771118163,360.0799865722656,323.9783661893035,3227.2900390625,2903.7219314177096,1.1114321947097778,4.0,1.0,36.0,9.0,1.0,2.0
46295356.0,9025.0,8120.153476709975,9025.0,8120.153476709975,0.13989999771118164,308.4100036621094,277.48881589905966,2460.27001953125,2213.603341024044,1.1114321947097778,4.0,0.0,36.0,14.0,1.0,2.0
46305032.0,7000.0,6298.179981935715,7000.0,6298.179981935715,0.28989999771118163,1372.969970703125,1235.3159978973265,2096.5400390625,1886.340929335737,1.1114321947097778,4.0,1.0,36.0,11.0,1.0,1.0
46305740.0,12000.0,10796.879969032654,12000.0,10796.879969032654,0.28989999771118163,392.80999755859375,353.42686618967883,3527.9599609375,3174.2466861496096,1.1114321947097778,4.0,1.0,36.0,9.0,0.0,3.0
46305820.0,10000.0,8997.399974193877,10000.0,8997.399974193877,0.28989999771118163,308.4100036621094,277.48881589905966,2463.43994140625,2216.455446523676,1.1114321947097778,4.0,1.0,36.0,4.0,1.0,4.0
46314316.0,20000.0,17994.799948387754,20000.0,17994.799948387754,0.28989999771118163,434.75,391.16196387807884,3900.5400390625,3509.4718846803125,1.1114321947097778,4.0,1.0,60.0,9.0,1.0,3.0
46315776.0,2400.0,2159.3759938065305,2400.0,2159.3759938065305,0.13989999771118164,82.0199966430664,73.79667156797076,652.4299926757812,587.0173599264386,1.1114321947097778,4.0,0.0,36.0,14.0,1.0,1.0
46316536.0,1200.0,1079.6879969032652,1200.0,1079.6879969032652,0.28989999771118163,37.54999923706055,33.78523621665087,336.8999938964844,303.1223996390146,1.1114321947097778,4.0,1.0,36.0,5.0,0.0,0.0
46324220.0,18000.0,16195.31995354898,18000.0,16195.31995354898,0.28989999771118163,615.1099853515625,553.4390566328545,4906.89013671875,4414.925318948547,1.1114321947097778,4.0,1.0,36.0,14.0,1.0,3.0
46324724.0,17000.0,15295.579956129592,17000.0,15295.579956129592,0.28989999771118163,534.1400146484375,480.5871354013769,4791.81005859375,4311.383169753337,1.1114321947097778,4.0,1.0,36.0,6.0,0.0,3.0
46324952.0,14125.0,12708.827463548852,14125.0,12708.827463548852,0.1884000015258789,365.1700134277344,328.5580669391075,41913.62109375,37711.36133472782,1.1114321947097778,4.0,1.0,60.0,22.0,0.0,2.0
46337672.0,18000.0,16195.31995354898,18000.0,16195.31995354898,0.28989999771118163,573.8300170898438,516.2978180955832,4581.47021484375,4122.131999280517,1.1114321947097778,4.0,1.0,36.0,7.0,1.0,2.0
46348096.0,10000.0,8997.399974193877,10000.0,8997.399974193877,0.28989999771118163,1372.969970703125,1235.3159978973265,2709.830078125,2438.142507499167,1.1114321947097778,4.0,1.0,36.0,12.0,1.0,1.0
46348516.0,14000.0,12596.35996387143,14000.0,12596.35996387143,0.28989999771118163,458.2799987792969,412.3328449190416,3657.68994140625,3290.96993844178,1.1114321947097778,4.0,1.0,36.0,9.0,1.0,1.0
46348868.0,14000.0,12773.320235226454,14000.0,12773.320235226454,0.28989999771118163,313.4800109863281,286.0128976907626,2488.719970703125,2270.658368685315,1.0960345268249512,5.0,1.0,60.0,11.0,1.0,1.0
46348884.0,12000.0,10796.879969032654,12000.0,10796.879969032654,0.28989999771118163,375.42999267578125,337.78938064126817,2998.179931640625,2697.582403957196,1.1114321947097778,4.0,1.0,36.0,5.0,0.0,2.0
46349072.0,8000.0,7197.919979355102,8000.0,7197.919979355102,0.28989999771118163,268.3599853515625,241.4542125276818,8535.349609375,7679.595435512635,1.1114321947097778,4.0,1.0,36.0,12.0,1.0,3.0
46349772.0,18150.0,16330.280953161888,18150.0,16330.280953161888,0.1884000015258789,469.2300109863281,422.18500887393816,3734.840087890625,3360.385011040537,1.1114321947097778,4.0,1.0,60.0,22.0,0.0,2.0
46356608.0,12000.0,10796.879969032654,12000.0,10796.879969032654,0.28989999771118163,271.1400146484375,243.95551608007793,2160.659912109375,1944.0321437454636,1.1114321947097778,4.0,1.0,60.0,12.0,0.0,3.0
46356788.0,4000.0,3598.959989677551,4000.0,3598.959989677551,0.28989999771118163,1372.969970703125,1235.3159978973265,1070.6199951171875,963.2796316438832,1.1114321947097778,4.0,1.0,36.0,12.0,0.0,2.0
46357264.0,15000.0,13496.099961290816,15000.0,13496.099961290816,0.28989999771118163,458.989990234375,412.97165262900137,3661.27001953125,3294.1910779247287,1.1114321947097778,4.0,1.0,36.0,2.0,0.0,1.0
46358564.0,35000.0,31490.899909678574,20000.0,17994.799948387754,0.28989999771118163,637.5800170898438,573.6562429310692,5080.259765625,4570.912908413257,1.1114321947097778,4.0,1.0,36.0,7.0,1.0,2.0
46366128.0,10000.0,8997.399974193877,10000.0,8997.399974193877,0.28989999771118163,322.6300048828125,290.2831197606788,2898.1201171875,2607.554586759357,1.1114321947097778,4.0,1.0,36.0,8.0,0.0,2.0
46366464.0,25000.0,22493.499935484695,25000.0,22493.499935484695,0.28989999771118163,764.97998046875,688.2830856528365,41913.62109375,37711.36133472782,1.1114321947097778,4.0,1.0,36.0,2.0,1.0,1.0
46366496.0,11400.0,10257.03597058102,68616520.0,61737027.52772737,0.13989999771118164,265.20001220703125,238.6110582987759,2112.739990234375,1900.916673361314,1.1114321947097778,4.0,1.0,60.0,14.0,0.0,1.0
46367024.0,27050.0,24337.966930194438,27050.0,24337.966930194438,0.13989999771118164,924.3800048828125,831.7016632077954,7374.02001953125,6634.700753343561,1.1114321947097778,4.0,1.0,36.0,14.0,1.0,1.0
46367548.0,10000.0,8997.399974193877,10000.0,8997.399974193877,0.28989999771118163,327.3399963378906,294.5208874603161,2612.610107421875,2350.669811309624,1.1114321947097778,4.0,1.0,36.0,9.0,0.0,2.0
46377776.0,13000.0,11696.61996645204,13000.0,11696.61996645204,0.13329999923706054,440.1000061035156,395.9755783558497,13435.4599609375,12088.420710582193,1.1114321947097778,4.0,1.0,36.0,13.0,1.0,3.0
46378396.0,8000.0,7299.040134415116,8000.0,7299.040134415116,0.15609999656677245,279.7200012207031,255.2109394135697,2223.8798828125,2029.023564845853,1.0960345268249512,5.0,1.0,36.0,16.0,1.0,2.0
46386456.0,25000.0,22493.499935484695,25000.0,22493.499935484695,0.15609999656677245,874.1199951171875,786.4807221509735,7823.72021484375,7039.314005913528,1.1114321947097778,4.0,1.0,36.0,16.0,1.0,2.0
46386464.0,16000.0,14395.839958710205,16000.0,14395.839958710205,0.28989999771118163,510.07000732421875,458.93038707359966,41913.62109375,37711.36133472782,1.1114321947097778,4.0,1.0,36.0,7.0,0.0,2.0
46386620.0,14000.0,12596.35996387143,14000.0,12596.35996387143,0.13989999771118164,478.4200134277344,430.4536216468532,4294.89990234375,3864.2932270512943,1.1114321947097778,4.0,0.0,36.0,14.0,0.0,2.0
46386736.0,21175.0,19051.994445355536,21175.0,19051.994445355536,0.14649999618530274,730.4199829101562,657.1880735386533,6539.31005859375,5883.6788152437175,1.1114321947097778,4.0,1.0,36.0,15.0,1.0,3.0
46386744.0,22400.0,20154.175942194288,22400.0,20154.175942194288,0.28989999771118163,501.57000732421875,451.28259709553487,3997.27001953125,3596.503717057643,1.1114321947097778,4.0,1.0,60.0,11.0,1.0,2.0
46387620.0,24650.0,22178.590936387907,24650.0,22178.590936387907,0.21670000076293947,676.1900024414062,608.3951910516466,5379.83984375,4840.457087132345,1.1114321947097778,4.0,1.0,60.0,25.0,1.0,2.0
46387664.0,2200.0,1979.4279943226531,2200.0,1979.4279943226531,0.28989999771118163,72.58000183105469,65.3031306601723,2284.9599609375,2055.8698693573106,1.1114321947097778,4.0,1.0,36.0,10.0,0.0,1.0
46388096.0,21000.0,18894.539945807144,21000.0,18894.539945807144,0.28989999771118163,704.4500122070312,633.821852165242,41913.62109375,37711.36133472782,1.1114321947097778,4.0,1.0,36.0,12.0,1.0,4.0
46397256.0,7000.0,6298.179981935715,7000.0,6298.179981935715,0.28989999771118163,229.13999938964844,206.1664224595208,1843.800048828125,1658.9406511744842,1.1114321947097778,4.0,1.0,36.0,9.0,1.0,1.0
46397736.0,8000.0,7197.919979355102,8000.0,7197.919979355102,0.28989999771118163,266.8299865722656,240.07761142994556,2123.719970703125,1910.795800959932,1.1114321947097778,4.0,0.0,36.0,11.0,1.0,2.0
46406776.0,18000.0,16195.31995354898,18000.0,16195.31995354898,0.28989999771118163,555.1300048828125,499.47266916068645,4434.1201171875,3989.555222795537,1.1114321947097778,4.0,1.0,36.0,4.0,1.0,4.0
46407356.0,26575.0,23910.59043142023,26575.0,23910.59043142023,0.19520000457763673,981.1400146484375,882.7709142478433,3083.93994140625,2774.7441149224064,1.1114321947097778,4.0,0.0,36.0,23.0,1.0,2.0
46408128.0,24000.0,21593.75993806531,24000.0,21593.75993806531,0.28989999771118163,750.8599853515625,675.5787612825363,6714.35986328125,6041.178126061513,1.1114321947097778,4.0,1.0,36.0,5.0,1.0,3.0
46408520.0,22125.0,20186.407871741805,22125.0,20186.407871741805,0.17860000610351562,798.3200073242188,728.3712216957553,6342.64990234375,5786.907024468894,1.0960345268249512,5.0,1.0,36.0,20.0,1.0,0.0
46408588.0,25000.0,22493.499935484695,25000.0,22493.499935484695,0.17860000610351562,632.9400024414062,569.4814361632582,5162.72998046875,4645.114659303949,1.1114321947097778,4.0,1.0,60.0,20.0,1.0,2.0
46416612.0,35000.0,31490.899909678574,3000.0,2699.2199922581635,0.28989999771118163,93.86000061035156,84.44959670694145,749.5599975585938,674.4091102690454,1.1114321947097778,4.0,1.0,36.0,5.0,0.0,2.0
46418492.0,16000.0,14395.839958710205,16000.0,14395.839958710205,0.28989999771118163,493.45001220703125,443.97671270975115,3941.449951171875,3546.280168896029,1.1114321947097778,4.0,1.0,36.0,4.0,1.0,4.0
46426368.0,10000.0,8997.399974193877,10000.0,8997.399974193877,0.28989999771118163,308.4100036621094,277.48881589905966,2463.43994140625,2216.455446523676,1.1114321947097778,4.0,1.0,36.0,4.0,1.0,4.0
46426500.0,16000.0,14598.080268830232,16000.0,14598.080268830232,0.28989999771118163,489.5899963378906,446.6921290848017,3421.449951171875,3121.6625639370195,1.0960345268249512,5.0,0.0,36.0,2.0,0.0,1.0
46426804.0,20000.0,17994.799948387754,20000.0,17994.799948387754,0.28989999771118163,616.8200073242188,554.9776317981193,4926.8701171875,4432.90210652394,1.1114321947097778,4.0,1.0,36.0,4.0,1.0,4.0
46426972.0,18000.0,16195.31995354898,18000.0,16195.31995354898,0.20489999771118164,481.82000732421875,433.512732146502,19456.44921875,17505.745569868574,1.1114321947097778,4.0,1.0,60.0,25.0,1.0,1.0
46427976.0,28000.0,25192.71992774286,28000.0,25192.71992774286,0.28989999771118163,860.469970703125,774.1992492198904,6873.3701171875,6184.246011500778,1.1114321947097778,4.0,1.0,36.0,3.0,1.0,2.0
46428264.0,24000.0,21593.75993806531,24000.0,21593.75993806531,0.28989999771118163,785.6199951171875,706.8537323793577,6270.31005859375,5641.648755937902,1.1114321947097778,4.0,1.0,60.0,9.0,1.0,2.0
46428336.0,31975.0,29173.351037240416,68616520.0,62604341.67048719,0.21670000076293947,877.1300048828125,800.2758885924219,7040.39990234375,6423.520181192412,1.0960345268249512,5.0,1.0,60.0,25.0,1.0,2.0
46428952.0,12000.0,10796.879969032654,12000.0,10796.879969032654,0.28989999771118163,364.69000244140625,328.12618185550735,2909.610107421875,2617.8925905431825,1.1114321947097778,4.0,1.0,36.0,1.0,0.0,1.0
